CATAID,Z,nQ,Z_TONRY,logmstar,dellogmstar,logage,dellogage,metal,delmetal,gminusi,delgminusi,CATAID.1,X,Y,Z.1,d,GroupID,BranchID,FilID,CATAID.2,X.1,Y.1,Z.2,TendrilID
543902,0.1206,4,0.121566,10.527,0.0990917,9.84567,0.169252,0.0134857,0.00859382,1.16801,0.0487212,543902.0,26.3707118341511,354.846964673342,-5.76024677067333,0.679771,300492.0,1500560001.0,150056.0,,,,,
543903,0.12085,4,0.121816,10.1652,0.122322,9.73017,0.239744,0.0114537,0.00739474,0.756645,0.0439694,543903.0,26.3493154509739,355.554958748389,-6.35048653175942,2.87628,300322.0,1500560001.0,150056.0,,,,,
543906,0.12095,4,0.121916,9.66701,0.12341,9.46993,0.275188,0.00911719,0.00697355,0.441344,0.0462382,543906.0,26.3086555410623,355.843961596533,-6.35603618484309,2.6006,300322.0,1500560001.0,150056.0,,,,,
543909,0.12266,5,0.123627,11.0626,0.110033,9.79574,0.205184,0.00700981,0.00671438,1.02542,0.0421811,543909.0,26.5676038030618,360.732871355191,-5.63173415889999,2.53816,300492.0,1500560001.0,150056.0,,,,,
543910,0.11954,4,0.120504,10.3859,0.10641,9.84195,0.177006,0.00856459,0.0073546,1.05648,0.050082,543910.0,25.6944070176742,351.854152129423,-5.82646619030759,1.79304,0.0,1500560001.0,150056.0,,,,,
543915,0.18608,4,0.187103,10.7355,0.0933662,9.84761,0.154651,0.0135706,0.00945826,1.32004,0.0591357,543915.0,40.232263359278,538.763963423663,-8.00747362111739,1.79113,300353.0,1500080013.0,150008.0,,,,,
543916,0.18736,4,0.188384,10.8447,0.0987547,9.82494,0.167506,0.0115515,0.00774598,1.11907,0.0510845,543916.0,40.4260787908763,542.312074432336,-7.99559721980836,1.88335,300353.0,1500080013.0,150008.0,,,,,
543941,0.11703,4,0.117991,10.7638,0.0850597,9.88697,0.145278,0.0139468,0.00839707,1.08386,0.0438411,543941.0,24.9288163711527,344.720157501464,-5.06490373567827,1.74807,301533.0,1500560004.0,150056.0,,,,,
543962,0.1198,5,0.120764,11.0325,0.106332,9.83267,0.179083,0.0113974,0.00815425,1.14605,0.0480489,543962.0,25.5109780061252,352.613142529375,-5.67366614994777,2.21616,307181.0,1500560001.0,150056.0,,,,,
543963,0.1176,4,0.118561,10.3427,0.10724,9.82974,0.184483,0.00728327,0.00664481,0.959147,0.0454497,543963.0,24.9686128841962,346.344983442453,-5.55492643452839,0.587624,0.0,1500560004.0,150056.0,,,,,
543967,0.11926,4,0.120222,10.0995,0.154656,9.64108,0.30871,0.0196353,0.015642,0.943169,0.0496284,543967.0,24.9810538717073,351.100735104583,-5.62315535248859,0.961009,0.0,1500560001.0,150056.0,,,,,
543968,0.12177,5,0.122734,10.7351,0.105996,9.87674,0.152421,0.00493556,0.00552767,1.08403,0.0583961,543968.0,25.3542424381784,358.250738334944,-6.49555628493288,1.50044,0.0,1500560001.0,150056.0,,,,,
543969,0.17606,4,0.17707,9.92315,0.127574,9.56834,0.266031,0.0129731,0.00795679,0.540655,0.055063,543969.0,36.0390788128937,511.081042568328,-9.25155026449419,2.61506,0.0,1500620003.0,150062.0,,,,,
543977,0.13581,4,0.136785,10.1693,0.12197,9.72204,0.240421,0.0124017,0.00733183,0.750326,0.0426525,543977.0,27.8235053126624,398.155901712281,-6.40978551295439,3.48391,0.0,1500100004.0,150010.0,,,,,
543982,0.14946,4,0.150448,10.1166,0.117922,9.73456,0.229172,0.00803994,0.00654246,0.706031,0.0464687,543982.0,30.8813685592938,436.657652318717,-7.58832587098399,2.87919,0.0,1500570002.0,150057.0,,,,,
543992,0.13642,4,0.137395,10.4659,0.105098,9.82508,0.182738,0.00945478,0.00729192,0.967751,0.0484481,543992.0,27.8656732559562,399.881436856751,-6.84738342323238,3.9424,0.0,1500100001.0,150010.0,,,,,
543997,0.1207,4,0.121661,10.4783,0.102377,9.85295,0.169012,0.00899592,0.00735408,1.11769,0.050294,543997.0,24.5764303428321,355.251565051468,-5.51619866536361,1.61755,0.0,1500560001.0,150056.0,,,,,
544000,0.13737,4,0.138345,10.6728,0.095558,9.85179,0.163238,0.0133431,0.00852612,1.19456,0.0494463,544000.0,27.4577232153789,402.605437354486,-6.97730827262793,2.79991,0.0,1500100001.0,150010.0,,,,,
544002,0.13807,4,0.139044,10.3004,0.125987,9.69125,0.257716,0.0100212,0.0070199,0.7722,0.0417046,544002.0,27.2223262463971,404.614047405432,-6.65823199458214,2.73384,0.0,1500100003.0,150010.0,,,,,
544010,0.18713,4,0.188149,10.2009,0.114887,9.71932,0.224377,0.0110847,0.00726223,0.686274,0.0468657,544010.0,37.7151221194862,541.841354630002,-8.80872446199056,2.16938,0.0,1500080050.0,150008.0,,,,,
544045,0.17814,4,0.179145,10.6621,0.0921614,9.85018,0.152669,0.0111073,0.00753577,1.14142,0.0526957,544045.0,32.7781913175801,517.096739317912,-8.88884508596154,3.05904,0.0,1500620001.0,150062.0,,,,,
544046,0.13914,5,0.14011,10.9732,0.0939161,9.88259,0.142298,0.00800693,0.00633737,1.1606,0.0500942,544046.0,25.4810362077595,407.756463281906,-6.49570189330234,0.36417,0.0,1500100003.0,150010.0,,,,,
544047,0.18541,4,0.186419,10.6116,0.113958,9.85172,0.151615,0.00407579,0.00491334,1.0204,0.0707775,544047.0,33.2635103464606,537.335770234801,-8.21120862438396,3.46048,0.0,1500080005.0,150008.0,,,,,
544048,0.19741,4,0.198429,10.7895,0.0947676,9.8794,0.124374,0.00110409,0.00199795,0.807189,0.0515946,544048.0,35.330824766853,570.49822968513,-8.83195284618902,2.21524,0.0,1501430001.0,150143.0,,,,,
544050,0.14889,5,0.14987,11.24,0.0997198,9.84773,0.164955,0.00955243,0.00741745,1.17154,0.0504144,544050.0,27.8419861144679,435.230310063097,-7.62779889617625,0.977845,300026.0,1500570003.0,150057.0,,,,,
544051,0.1457,4,0.146677,10.4155,0.108119,9.7921,0.200145,0.00759241,0.00640345,0.820313,0.0450682,544051.0,27.157386852007,426.249594666688,-7.25673705225662,3.48908,0.0,1500570001.0,150057.0,,,,,
544052,0.13954,5,0.140511,11.1214,0.0990928,9.84177,0.172979,0.00900094,0.00769673,1.22773,0.0488583,544052.0,25.6645060538175,408.886432119973,-6.16413028247547,1.02373,300354.0,1500100003.0,150010.0,,,,,
544053,0.13915,4,0.14012,11.0954,0.100877,9.84452,0.167255,0.0111697,0.0077017,1.1754,0.0502909,544053.0,25.5270220219943,407.786691597423,-6.19457013533542,0.0946289,300354.0,1500100003.0,150010.0,,,,,
544054,0.13919,5,0.14016,11.1291,0.0914165,9.86335,0.155434,0.0106751,0.00780297,1.17517,0.048514,544054.0,25.5294939603999,407.900487178787,-6.15392327945644,0.0286092,300354.0,1500100003.0,150010.0,,,,,
544055,0.13856,5,0.13953,10.9347,0.100581,9.84784,0.165969,0.0105669,0.00773198,1.17818,0.0505169,544055.0,25.4056800409854,406.119369821457,-6.11307640430686,1.75728,300354.0,1500100003.0,150010.0,,,,,
544056,0.15003,4,0.15101,10.5206,0.0965734,9.86399,0.154348,0.00823458,0.00697715,1.18715,0.0535113,544056.0,27.4674727477656,438.476052724212,-7.4985808051143,2.66146,300026.0,1500570003.0,150057.0,,,,,
544057,0.14974,4,0.150719,10.7906,0.0974355,9.86269,0.15455,0.00890068,0.00714233,1.19964,0.0524683,544057.0,27.3771376628432,437.670648721834,-6.90344397612644,1.08388,301312.0,1500570003.0,150057.0,,,,,
544059,0.1509,4,0.15188,10.5427,0.10435,9.85894,0.159114,0.00539776,0.00529042,1.03743,0.0501875,544059.0,27.4613407973886,440.932414798643,-7.62061531446273,1.93014,300026.0,1500570007.0,150057.0,,,,,
544060,0.14916,4,0.150139,10.8136,0.0990062,9.86523,0.154671,0.00701972,0.00637804,1.15354,0.0518826,544060.0,27.154045829091,436.031804621724,-7.67578110577432,0.232523,300026.0,1500570003.0,150057.0,,,,,
544061,0.14922,5,0.150199,11.5458,0.0992327,9.8706,0.149816,0.00736872,0.00583614,1.14321,0.0482195,544061.0,27.1056334213565,436.20582704101,-7.56603529253424,0.363375,300026.0,1500570003.0,150057.0,,,,,
544065,0.15074,4,0.15172,10.6888,0.109168,9.82097,0.184594,0.00900269,0.00731082,1.06988,0.0480199,544065.0,27.3285858780775,440.497297790362,-7.01725872201611,1.76132,301312.0,1500570003.0,150057.0,,,,,
544067,0.18711,4,0.188123,10.3976,0.108265,9.7766,0.200159,0.0113899,0.00756628,0.957909,0.048247,544067.0,34.5961369356229,541.984118328934,-8.34748331528335,3.67131,0.0,1500080005.0,150008.0,,,,,
544071,0.1489,4,0.149879,10.404,0.099222,9.84975,0.16484,0.00886505,0.00724077,1.1446,0.0527647,544071.0,27.3367440316705,435.281894674407,-7.95151037440933,0.72999,300026.0,1500570003.0,150057.0,,,,,
544073,0.12736,4,0.128321,10.4284,0.109748,9.79758,0.202685,0.011742,0.00747346,0.919216,0.0436027,544073.0,23.4604999863623,374.346549475428,-5.89012896300824,1.53181,0.0,1500510001.0,150051.0,,,,,
544075,0.19807,4,0.199091,10.7419,0.100652,9.86531,0.13802,0.00490059,0.00478162,1.14705,0.057746,544075.0,35.706525238621,572.282828538309,-10.0894772235308,9.19579e-06,302732.0,1501430002.0,150143.0,,,,,
544076,0.15044,4,0.15142,10.464,0.0943654,9.85995,0.154366,0.0113271,0.00781414,1.18505,0.0544899,544076.0,27.2941816307173,439.634761648398,-8.05899655530122,3.8301,300026.0,1500570003.0,150057.0,,,,,
544082,0.18694,4,0.187952,10.1145,0.122992,9.69117,0.248804,0.0107997,0.0077301,0.745091,0.0518815,544082.0,34.2685303025932,541.509832277852,-9.66566232327551,3.5587,0.0,1500080005.0,150008.0,,,,,
544097,0.19859,4,0.199611,10.5705,0.102154,9.82986,0.161709,0.00848531,0.00708858,1.10096,0.0597491,544097.0,35.8794181532313,573.708781464716,-10.2184533257847,1.44218,302732.0,1501430002.0,150143.0,,,,,
544104,0.07657,5,0.0774843,10.4845,0.108017,9.84504,0.182647,0.0131533,0.00927429,1.1463,0.0454654,544104.0,13.5636870906111,228.41260551683,-3.73715915697773,2.28091,0.0,1500410002.0,150041.0,,,,,
544105,0.14781,5,0.148787,10.8518,0.102357,9.81245,0.186893,0.00908815,0.00686199,0.967541,0.0418523,544105.0,26.6790763053388,432.241411515298,-7.63028363228596,3.62507,300026.0,1500570003.0,150057.0,,,,,
544107,0.14911,4,0.150087,10.5896,0.101343,9.84512,0.167692,0.00859972,0.00701541,1.07327,0.0515991,544107.0,26.561904353569,435.941743179553,-6.43022878154275,1.24786,0.0,1500570003.0,150057.0,,,,,
544109,0.13855,4,0.139519,10.6306,0.10602,9.81728,0.189724,0.00888166,0.00736937,1.10548,0.0473378,544109.0,24.7454358779931,406.115081518753,-6.91764077916115,1.6807,307191.0,1500100003.0,150010.0,,,,,
544113,0.1482,4,0.149177,10.4186,0.111366,9.77182,0.211563,0.00857548,0.00681417,0.784518,0.0454528,544113.0,26.6750417344525,433.347031471753,-7.49507510963453,2.53013,300026.0,1500570003.0,150057.0,,,,,
544122,0.14098,4,0.14195,10.5937,0.114957,9.77462,0.214602,0.0117883,0.00780352,1.03634,0.044863,544122.0,24.8521046510669,413.0172207187,-6.14853798831829,3.42601,0.0,1501330001.0,150133.0,,,,,
544131,0.19752,4,0.198537,10.0472,0.126674,9.6464,0.236011,0.00595955,0.00607102,0.503973,0.0517638,544131.0,34.2596477271317,570.867416890426,-8.4849632413317,2.58288,0.0,1501430001.0,150143.0,,,,,
544136,0.18454,4,0.185545,10.6264,0.1071,9.83763,0.16195,0.00638253,0.00613643,1.06478,0.0561871,544136.0,31.4552213291233,535.013152341787,-8.33220805990351,1.32172,302733.0,1500080020.0,150008.0,,,,,
544140,0.18407,4,0.185075,10.7786,0.103605,9.79885,0.181091,0.0139512,0.00828381,1.09085,0.0456871,544140.0,31.5761979150137,533.700102294504,-8.24183296571839,1.06642e-05,302733.0,1500080020.0,150008.0,,,,,
544141,0.12701,5,0.127967,10.2413,0.121401,9.63186,0.261755,0.00867613,0.00624168,0.581973,0.0391217,544141.0,22.0230113780812,373.424945144575,-5.85298721310279,1.93171,0.0,1500510001.0,150051.0,,,,,
544143,0.18618,4,0.187186,10.6447,0.106801,9.77444,0.200694,0.00709677,0.00641777,0.950955,0.0455232,544143.0,31.362990672376,539.584045049242,-7.97860959141111,0.722596,301539.0,1500080005.0,150008.0,,,,,
544145,0.18482,5,0.185825,11.3462,0.109428,9.80495,0.182959,0.00977717,0.00749257,1.07132,0.0474298,544145.0,30.9700204391779,535.797535935727,-9.59133613206579,2.56669,0.0,1500080020.0,150008.0,,,,,
544146,0.18368,4,0.184683,10.1421,0.121829,9.6337,0.258878,0.00749051,0.00633804,0.585522,0.0440001,544146.0,30.6855545696951,532.655877198756,-8.655036569746,0.919418,300493.0,1500080020.0,150008.0,,,,,
544149,0.18645,5,0.187455,11.2585,0.102827,9.83145,0.16555,0.00896432,0.00688005,1.1306,0.0500817,544149.0,30.7529425212574,540.353841094364,-8.83400863834205,0.561377,300493.0,1500080005.0,150008.0,,,,,
544150,0.18779,4,0.188796,10.3447,0.106497,9.81672,0.176212,0.0083398,0.00711615,1.08418,0.0619997,544150.0,30.9582996277412,544.066116554272,-8.88075689876688,4.10393,300493.0,1500080005.0,150008.0,,,,,
544152,0.18723,4,0.188235,10.0873,0.115468,9.72852,0.220161,0.011275,0.00741486,0.68735,0.0517944,544152.0,30.7685154675578,542.517505142371,-9.03735278215447,2.57913,300493.0,1500080005.0,150008.0,,,,,
544153,0.18355,4,0.184555,10.4565,0.104842,9.81051,0.179021,0.0112916,0.00790681,1.0699,0.0498537,544153.0,31.4957597291286,532.254442984369,-8.42690180917753,1.45966,302733.0,1500080020.0,150008.0,,,,,
544154,0.18508,4,0.186086,10.5405,0.0954522,9.86298,0.141342,0.00604586,0.00394198,1.05846,0.048779,544154.0,31.6956023126684,536.507313542616,-8.00050755978957,2.8201,0.0,1500080020.0,150008.0,,,,,
544156,0.18414,4,0.185145,9.93309,0.117639,9.49357,0.259247,0.011297,0.00731405,0.468482,0.0474176,544156.0,31.3413066974932,533.893367161124,-9.14990501557096,0.75033,307195.0,1500080020.0,150008.0,,,,,
544159,0.1842,4,0.185204,10.3424,0.110384,9.77986,0.199019,0.00701915,0.00635084,0.86473,0.0500293,544159.0,30.9533617009074,534.086028243546,-8.84051120341929,0.946196,300493.0,1500080020.0,150008.0,,,,,
544161,0.18437,5,0.185374,11.2701,0.112901,9.795,0.194552,0.00944111,0.0078247,1.14582,0.0518117,544161.0,30.830306059465,534.565092224133,-8.86358245793303,1.30044,300493.0,1500080020.0,150008.0,,,,,
544165,0.18522,4,0.186224,10.4904,0.100452,9.8319,0.165864,0.00978282,0.0074299,1.12787,0.0576748,544165.0,30.5140515943547,536.960094590162,-7.89795948359111,3.24786,0.0,1500080005.0,150008.0,,,,,
544166,0.1836,4,0.184604,9.73045,0.138009,9.55813,0.273761,0.00496171,0.0060222,0.410026,0.0518627,544166.0,31.2471230291912,532.39751955731,-9.0241527620233,0.757072,307195.0,1500080020.0,150008.0,,,,,
544168,0.18738,4,0.188386,9.92998,0.120951,9.72735,0.217455,0.0077252,0.00675111,0.625257,0.0586564,544168.0,31.2004811830304,542.919655355827,-8.52556528145339,2.80037,0.0,1500080005.0,150008.0,,,,,
544174,0.12705,4,0.128004,11.1152,0.104028,9.9056,0.129002,0.00327277,0.00454368,1.28081,0.0559209,544174.0,20.9171643161756,373.585320530883,-6.44953260616111,2.89106,0.0,1500510001.0,150051.0,,,,,
544185,0.18632,4,0.187324,11.0624,0.100641,9.82925,0.165375,0.0102195,0.00728646,1.14211,0.0508226,544185.0,30.4595445760822,540.005396158631,-8.98102107568357,0.683957,300493.0,1500080005.0,150008.0,,,,,
544187,0.1884,4,0.189406,10.5133,0.106829,9.78975,0.192804,0.0096183,0.00740951,1.04969,0.0518346,544187.0,30.744771555842,545.766068337206,-9.21350429914859,3.12944,300493.0,1500080005.0,150008.0,,,,,
544191,0.18659,4,0.187594,10.0473,0.111797,9.75935,0.207614,0.00913131,0.00697156,0.747254,0.0511529,544191.0,30.050968056331,540.766801771844,-9.56040229648662,1.48276,0.0,1500080005.0,150008.0,,,,,
544192,0.1504,4,0.151373,9.99244,0.124459,9.59339,0.250851,0.00651186,0.0060096,0.484358,0.0447911,544192.0,24.4056928862038,439.6783563776,-7.74371241983617,2.11743,0.0,1500570003.0,150057.0,,,,,
544195,0.15045,4,0.151422,10.1209,0.122717,9.6604,0.24988,0.00719971,0.00630719,0.581046,0.0458621,544195.0,23.942256752998,439.851861273406,-7.11330592768579,2.11154,0.0,1500570003.0,150057.0,,,,,
544200,0.18711,4,0.188114,9.88645,0.122207,9.57706,0.254795,0.0130745,0.00768954,0.538257,0.0519357,544200.0,30.0197060539259,542.222674522637,-8.98680180283409,2.51967,0.0,1500080005.0,150008.0,,,,,
544211,0.19663,4,0.197639,10.7103,0.101487,9.82472,0.166716,0.00849009,0.00697947,1.06472,0.0529733,544211.0,29.9275502513458,568.613175199772,-9.43684276615225,1.27044,307199.0,1500090003.0,150009.0,,,,,
544212,0.14132,4,0.142282,10.378,0.110233,9.79806,0.200788,0.0130061,0.00782458,1.00187,0.0472141,544212.0,21.7261467100134,414.119876688242,-7.21000331258489,0.693236,307200.0,1501330001.0,150133.0,,,,,
544213,0.14959,5,0.15056,10.999,0.0990232,9.84343,0.170144,0.0130841,0.00930647,1.3149,0.0528867,544213.0,23.4138224468084,437.441221783733,-7.53897517464564,0.53053,301314.0,1500570003.0,150057.0,,,,,
544214,0.14993,5,0.1509,11.1104,0.0982002,9.82905,0.167657,0.0137513,0.00784346,1.14917,0.0468563,544214.0,23.2443464671493,438.40829308489,-7.61405803739902,0.478892,301314.0,1500570003.0,150057.0,,,,,
544216,0.08249,5,0.0834032,10.5629,0.118823,9.78472,0.223041,0.00679238,0.00695068,0.901184,0.0415764,544216.0,12.9757010736501,245.656163818702,-4.36866543441838,1.24832,307201.0,1500430003.0,150043.0,,,,,
544220,0.14111,5,0.142072,10.4589,0.121661,9.70955,0.243227,0.0112133,0.00695968,0.732151,0.0384656,544220.0,21.5457211347939,413.537788604861,-6.87954954321358,3.28489e-06,302734.0,1501330001.0,150133.0,,,,,
544223,0.14186,4,0.142822,10.5213,0.0989201,9.84327,0.164444,0.0122967,0.007813,1.15833,0.0507238,544223.0,21.6303008604094,415.659903746238,-6.9028537762791,2.12392,302734.0,1501330001.0,150133.0,,,,,
544230,0.1495,4,0.15047,10.4629,0.118357,9.67104,0.246004,0.00897782,0.00650363,0.607572,0.0404942,544230.0,23.2274723103456,437.196025328234,-7.51828692135376,0.73936,301314.0,1500570003.0,150057.0,,,,,
544235,0.19755,4,0.19856,10.3223,0.10393,9.8187,0.171745,0.00833056,0.00677158,1.00782,0.0558045,544235.0,29.9406937004107,571.157951376126,-9.37993667999248,1.27977,307199.0,1500090003.0,150009.0,,,,,
544265,0.19737,4,0.198377,10.7856,0.101872,9.78802,0.189055,0.00979267,0.00715099,0.929008,0.0451887,544265.0,28.6458951752417,570.712542287894,-9.84679437954017,0.650052,0.0,1500090003.0,150009.0,,,,,
544266,0.19672,4,0.197726,10.7373,0.094651,9.83787,0.154422,0.00895803,0.0060623,1.09084,0.0464636,544266.0,28.1750372418823,568.936362578216,-9.82196151715525,1.30031,307205.0,1500090001.0,150009.0,,,,,
544267,0.19766,4,0.198667,10.993,0.0959494,9.84014,0.153675,0.00912834,0.00644864,1.12482,0.049833,544267.0,28.2761060181987,571.529134384848,-9.93500619582422,1.29793,307205.0,1500090001.0,150009.0,,,,,
544281,0.08477,5,0.0856808,11.2295,0.112235,9.82197,0.192141,0.0153275,0.00930057,1.15297,0.0440937,544281.0,12.2435842452248,252.311976838444,-4.06141390848782,2.1183,0.0,1500430001.0,150043.0,,,,,
544282,0.14001,4,0.140966,10.5496,0.114422,9.79476,0.206157,0.0151477,0.00992865,1.02294,0.0437098,544282.0,19.3155694348388,410.509756753901,-7.13064207642394,2.43364,301316.0,1501330001.0,150133.0,,,,,
544283,0.19712,4,0.198125,10.18,0.116846,9.63608,0.233838,0.00715893,0.00610755,0.526433,0.0443209,544283.0,27.5174332109584,570.089060414206,-8.65724779849217,1.44177,0.0,1500090001.0,150009.0,,,,,
544286,0.12142,4,0.122361,10.0463,0.120802,9.72571,0.238978,0.010249,0.00712921,0.708295,0.0439589,544286.0,17.0477836973709,357.683372532321,-6.05071953370999,4.01131,0.0,1500480002.0,150048.0,,,,,
544290,0.15061,4,0.151575,9.98579,0.125505,9.60313,0.260711,0.00887861,0.00694128,0.53915,0.0491176,544290.0,21.1915625085408,440.432781883882,-6.69161869958015,3.34803,307206.0,1500570003.0,150057.0,,,,,
544304,0.08386,5,0.0847656,10.9849,0.106479,9.84454,0.179746,0.0131256,0.00921089,1.14984,0.0453615,544304.0,10.9060805160376,249.713152771024,-4.32120167940929,1.77709,302735.0,1500430001.0,150043.0,,,,,
544310,0.19576,4,0.196761,9.86516,0.127061,9.60359,0.259416,0.0146986,0.00808151,0.582678,0.0531014,544310.0,25.8804922741597,566.371392559927,-10.2302090669504,0.773161,0.0,1500090001.0,150009.0,,,,,
544325,0.20185,4,0.202853,10.1407,0.114817,9.63864,0.238449,0.0139366,0.00709675,0.59268,0.0409981,544325.0,25.0948721145394,583.220174203555,-10.5528296471177,3.39119,301520.0,1500090004.0,150009.0,,,,,
544330,0.08442,5,0.0853233,11.2686,0.104363,9.88328,0.17777,0.0177661,0.0088396,1.25474,0.04656,544330.0,10.3537561785194,251.361320201014,-3.95174593504491,1.07553e-05,300256.0,1500430001.0,150043.0,,,,,
544353,0.1271,5,0.128038,10.8251,0.095853,9.86447,0.159648,0.0100851,0.00795104,1.2287,0.0517022,544353.0,15.1512848468622,373.966962179064,-6.12595169228827,0.0718662,300239.0,1500050020.0,150005.0,,,,,
544356,0.12709,5,0.128029,10.7328,0.0952746,9.88588,0.145508,0.00577596,0.00559315,1.11951,0.049683,544356.0,15.2814440459726,373.935483498741,-6.03343084773067,0.118804,300239.0,1500050020.0,150005.0,,,,,
544357,0.12739,4,0.128329,10.7074,0.0988364,9.85245,0.169259,0.0090511,0.00759598,1.18616,0.0508374,544357.0,15.2055977442496,374.79249860534,-6.09731147465731,0.840764,300239.0,1500050020.0,150005.0,,,,,
544358,0.12586,4,0.126797,10.8742,0.097726,9.87097,0.154733,0.00771532,0.00659815,1.10114,0.0488682,544358.0,15.0237790765105,370.436641981576,-6.00001079094772,3.52033,300239.0,1500050020.0,150005.0,,,,,
544359,0.12827,5,0.129209,10.7918,0.0977026,9.8558,0.165752,0.00833374,0.00719215,1.1319,0.0485201,544359.0,15.1893813187812,377.298765711167,-6.25862519332981,3.3513,300239.0,1500050020.0,150005.0,,,,,
544361,0.102,4,0.102917,10.0577,0.126741,9.71003,0.253198,0.013446,0.00733323,0.709537,0.0401888,544361.0,12.0697617583833,302.137149101458,-4.94896210113357,2.29203,0.0,1501230001.0,150123.0,,,,,
